"","Country","City","Settlement","KYC_Year","KYC_Pop","gpw15","gpw20","ghs15","ghs20","hrsl15","hrsl20","wp_u15","wp_u20","wp_c20","wp_pb20","lsg15","lsg20","lshd20","grid16","grid19","area_m2","area_100m","area_km2","Id","gpw_combo","ghs_combo","hrsl_combo","wp_u_combo","wp_c_combo","wp_pb_combo","lsg_combo","lshd_combo","grid_combo","dens_kyc","dens_gpw","dens_ghs","dens_hrsl","dens_wp_u","dens_wp_c","dens_wp_pb","dens_lsg","dens_lshd","dens_grid"
"21","Nigeria","Lagos","Bishopkoji",2014,8015,1445.29516601562,1638.67810058594,1488.63757324219,1667.34838867188,NA,2003.76867675781,533.862487792969,550.91455078125,2019.11328125,3385.0078125,NA,981.273559570312,3140.43676757812,NA,5072.5595703125,141364.576612378,14.1364576612378,0.141364576612378,21,1445.29516601562,1488.63757324219,2003.76867675781,533.862487792969,2019.11328125,3385.0078125,981.273559570312,3140.43676757812,5072.5595703125,566.973720861992,102.238849409823,105.304851393149,141.744751392151,37.7649408774322,142.830214586672,239.45233619464,69.4143881787987,222.151605645113,358.828193870766
"22","Nigeria","Lagos","Ilaje Otumara",2014,23760,4136.9130859375,4690.43896484375,3332.19018554688,3639.06982421875,NA,4793.79931640625,3465.3046875,4071.74243164062,4985.0595703125,2390.22241210938,NA,9629.0498046875,3217.31982421875,NA,2739.71459960938,189848.699609134,18.9848699609134,0.189848699609134,22,4136.9130859375,3332.19018554688,4793.79931640625,3465.3046875,4985.0595703125,2390.22241210938,9629.0498046875,3217.31982421875,2739.71459960938,1251.52292583082,217.905789950349,175.518199092608,252.506302454315,182.529808981282,262.5806539932,125.901437146024,507.195984197524,169.467572379619,144.310422207262
"23","Nigeria","Lagos","Ago Egun",2015,282,10.5450305938721,11.9559726715088,80.1462020874023,83.4148406982422,NA,128.649963378906,33.1085014343262,33.4846382141113,67.1056594848633,51.0371932983398,NA,29.7435436248779,98.2641677856445,NA,47.106632232666,26042.3586564995,2.60423586564995,0.0260423586564995,23,10.5450305938721,80.1462020874023,128.649963378906,33.1085014343262,67.1056594848633,51.0371932983398,29.7435436248779,98.2641677856445,47.106632232666,108.285122603371,4.04918415146713,30.7753238270527,49.4002732532056,12.7133267270563,25.7678885272995,19.5977614668179,11.4212172626901,37.7324377878961,18.0884661232132
"24","Nigeria","Lagos","Agbojedo Igbologun",2017,3190,87.6362991333008,99.3621826171875,23.0141849517822,24.6860237121582,NA,63.9385452270508,23.9543342590332,24.6395320892334,62.546459197998,58.9257965087891,NA,25.0916004180908,104.905227661133,NA,94.1460494995117,10525.7913876856,1.05257913876856,0.0105257913876856,24,99.3621826171875,24.6860237121582,63.9385452270508,24.6395320892334,62.546459197998,58.9257965087891,25.0916004180908,104.905227661133,94.1460494995117,3030.65098148541,94.3987762605994,23.4528909066534,60.7446441526994,23.4087216644441,59.4220965381975,55.9822956188625,23.8382079730805,99.6649314025589,89.443202921213
"25","Nigeria","Lagos","Ago Egun",2015,2500,438.305358886719,496.951324462891,417.699340820312,475.473693847656,NA,540.346130371094,442.14990234375,591.040283203125,626.213623046875,889.575866699219,NA,1360.65991210938,616.726745605469,NA,843.048400878906,39430.9299380779,3.94309299380779,0.0394309299380779,25,438.305358886719,417.699340820312,540.346130371094,442.14990234375,626.213623046875,889.575866699219,1360.65991210938,616.726745605469,843.048400878906,634.020045666177,111.157753462835,105.931902056651,137.036111301369,112.132760510112,158.812795952385,225.603572651267,345.074263844689,156.406847764933,213.803834249617
"26","Nigeria","Port Harcourt","Amatari Polo",2018,4184,249.759689331055,283.768432617188,1381.89758300781,1783.68286132812,NA,940.639404296875,449.717071533203,529.153259277344,1000.80389404297,868.086608886719,NA,854.510375976562,965.101257324219,NA,1316.13330078125,49549.4867002254,4.95494867002254,0.0495494867002254,26,283.768432617188,1783.68286132812,940.639404296875,529.153259277344,1000.80389404297,868.086608886719,854.510375976562,965.101257324219,1316.13330078125,844.408343786328,57.2697017698665,359.980088617146,189.838375115316,106.792884148069,201.980678447354,175.195883287076,172.455949169838,194.77522807917,265.619966710021
"27","Nigeria","Port Harcourt","Amangieka polo (Fisherman Estate)",2018,3234,128.209899902344,145.667709350586,459.850311279297,605.251098632812,NA,482.861297607422,227.184860229492,265.626434326172,577.488159179688,299.617156982422,NA,468.915649414062,435.219696044922,NA,497.844635009766,25435.7041630375,2.54357041630375,0.0254357041630375,27,145.667709350586,605.251098632812,482.861297607422,265.626434326172,577.488159179688,299.617156982422,468.915649414062,435.219696044922,497.844635009766,1271.44111256789,57.2689902417825,237.953348864762,189.836025184278,104.430540874183,227.03840061911,117.793930556017,184.353319416051,171.105817733708,195.726696543837
"28","Nigeria","Port Harcourt","Belema polo",2017,3260,134.904174804688,153.273513793945,419.201019287109,541.08837890625,NA,470.992523193359,143.877792358398,156.583602905273,610.322509765625,463.990234375,NA,307.597839355469,611.09521484375,NA,678.489135742188,26761.4173719408,2.67614173719408,0.0267614173719408,28,153.273513793945,541.08837890625,470.992523193359,156.583602905273,610.322509765625,463.990234375,307.597839355469,611.09521484375,678.489135742188,1218.17165163236,57.274064248425,202.18973135316,175.996852725444,58.5109528127798,228.060607285153,173.380291457018,114.940787731962,228.349345757927,253.532586227507
"29","Nigeria","Port Harcourt","Kara Kara Polo",2018,6195,237.838439941406,270.223907470703,875.389282226562,1274.57788085938,NA,827.797912597656,228.660736083984,246.561462402344,1323.10412597656,453.625640869141,NA,404.082244873047,888.710021972656,NA,530.831787109375,47180.6355335074,4.71806355335074,0.0471806355335074,29,270.223907470703,1274.57788085938,827.797912597656,246.561462402344,1323.10412597656,453.625640869141,404.082244873047,888.710021972656,530.831787109375,1313.03869266457,57.2743254547285,270.148518867275,175.452895713912,52.2590379748567,280.433722652358,96.1465727919197,85.6457824918593,188.363300308131,112.510520705551
"30","Nigeria","Port Harcourt","Darick Polo",2018,912,270.968963623047,307.865661621094,658.517639160156,864.746948242188,NA,969.992309570312,325.120849609375,355.650909423828,1471.15466308594,355.634674072266,NA,258.007476806641,845.155212402344,NA,427.205627441406,53754.917077879,5.3754917077879,0.053754917077879,30,307.865661621094,864.746948242188,969.992309570312,355.650909423828,1471.15466308594,355.634674072266,258.007476806641,845.155212402344,427.205627441406,169.658898120653,57.2720931138383,160.868436833297,180.447178100007,66.1615585619021,273.678156912522,66.1585383076733,47.9970002433164,157.22379613718,79.4728465160648
